,Close,High,Low,Open,Volume
2001-01-02,36.69902420043945,37.50856149897856,36.69902420043945,37.1616169424618,3569600
2001-01-03,36.34406280517578,37.27002618874714,35.95824472868772,36.691299074015035,4704100
2001-01-04,33.79766845703125,36.11257725545805,33.296104884038776,36.11257725545805,8124400
2001-01-05,33.141788482666016,33.83626134959033,32.0614973563393,33.83626134959033,7025600
2001-01-08,32.94886016845703,33.604750827548095,32.67878754412542,32.794532954553254,3917700
2001-01-09,33.026039123535156,33.566184623219144,32.717384552287164,32.94887548072316,3930800
2001-01-10,32.48590087890625,33.064628329243064,32.100082578681715,33.026046499220605,3802700
2001-01-11,32.640220642089844,33.33469342170878,32.485893357730085,33.02603885298925,3209700
2001-01-12,33.83625411987305,33.91341775526614,32.717381406673134,33.02603594824553,4321100
2001-01-16,34.06774139404297,34.106323207626254,33.25752330879393,33.836250512543245,3387100
2001-01-17,33.33467483520508,34.37638342380524,33.296093035627294,34.10631082676075,10107100
2001-01-18,33.720497131347656,33.9134061538382,32.71737021439681,33.33467908636656,5616100
2001-01-19,33.87483215332031,34.067741220252664,33.72050489977443,33.797668526547376,3005600
2001-01-22,34.376407623291016,34.492153103504116,33.836262048963206,33.952007529176306,3186300
2001-01-23,33.99056625366211,35.10943846859537,33.75907545057247,34.414966059326446,4186700
2001-01-24,33.103206634521484,34.0677522823805,32.64022472354916,34.02917045646614,4898600
2001-01-25,33.720497131347656,33.79766074034387,32.94886104138547,33.10318825937791,3660300
2001-01-26,33.91342544555664,34.183498230674836,33.52760718110207,33.720516313329355,2764900
2001-01-29,33.705081939697266,34.3964699507084,33.64335196060773,34.106333868322515,2211700
2001-01-30,33.67422103881836,34.223625925905395,33.25445053646799,33.85941335342046,1933900
2001-01-31,33.33467483520508,33.67419420052034,32.72353809376067,33.67419420052034,3011100
2001-02-01,33.3902473449707,33.421112327181866,32.62478306995897,33.2729594706294,3639100
2001-02-02,33.081600189208984,33.76681377937269,32.97048434459607,33.427294189654454,2621400
2001-02-05,32.78528594970703,33.18036338815791,32.53218931852149,33.08159402854519,2865300
