,Close,High,Low,Open,Volume
2001-01-02,15.12919807434082,15.496213661049897,15.10880831952365,15.455434151415556,166700
2001-01-03,14.211658477783203,15.598161743908394,14.191268723869598,15.12919740389546,381200
2001-01-04,13.130998611450195,14.028147584903314,12.84554211989693,14.028147584903314,519000
2001-01-05,13.416454315185547,13.538792804381767,13.130997840394365,13.130997840394365,435000
2001-01-08,13.722308158874512,13.803867196965891,13.375682246986152,13.375682246986152,368000
2001-01-09,13.579583168029785,13.722311519645714,13.396075287380734,13.66114222609603,228300
2001-01-10,13.47762393951416,13.86502916621729,13.355285446871067,13.620352180931103,282900
2001-01-11,13.212559700012207,13.47762648411739,12.947492915907025,13.47762648411739,543200
2001-01-12,13.23294448852539,13.49801117319539,13.049436783753851,13.212554743550776,540100
2001-01-16,12.906712532043457,13.212558800575293,12.74359452215981,13.192169049339837,506700
2001-01-17,13.029050827026367,13.13099958154144,12.82515331799622,12.865932819802248,271800
2001-01-18,13.375679016113281,13.436848279906483,12.967883924158608,12.967883924158608,353000
2001-01-19,13.375679016113281,13.599966316688352,12.967883924158608,13.334899506917814,181000
2001-01-22,13.661140441894531,13.865038060430269,13.396073537798069,13.416463299651644,274400
2001-01-23,14.048539161682129,14.150487921926556,13.701913376851074,13.701913376851074,270600
2001-01-24,14.068922996520996,14.33398966167284,14.028143509574559,14.068922996520996,217400
2001-01-25,14.334000587463379,14.476728900567567,14.109713238299657,14.109713238299657,198900
2001-01-26,14.374777793884277,14.507311206168318,13.905813411956139,14.395167549620284,201800
2001-01-29,14.383746147155762,14.592537000482565,14.328285376714275,14.373959464809708,216000
2001-01-30,14.263651847839355,14.385395574385067,14.197845920716661,14.345910511910326,358100
2001-01-31,14.20442008972168,14.23074345466139,13.987257349637579,14.23074345466139,223800
2001-02-01,13.819456100463867,13.918166250147937,13.737197433199203,13.819456100463867,416700
2001-02-02,13.832611083984375,14.072806125357747,13.809578768727135,13.852352351252268,351500
2001-02-05,14.164945602416992,14.391980381075953,13.88526656963091,13.88526656963091,239600
2001-02-06,14.332744598388672,14.447906181980338,13.91157954589531,14.01687049522687,473700
2001-02-07,14.737462997436523,14.829592302300737,14.332750508710324,14.332750508710324,424800
2001-02-08,14.576237678527832,14.773659261374284,14.553205348804255,14.724303551870713,357800
2001-02-09,14.911856651306152,14.928308139848566,14.549918882700595,14.549918882700595,244400
2001-02-12,14.655202865600586,15.13559312888589,14.510426823669249,14.954624331639236,283800
