,Close,High,Low,Open,Volume
2001-01-02,9.299044609069824,9.342599853140408,9.190156498893362,9.320822231105117,6300200
2001-01-03,8.623941421508789,9.320825576782227,8.40616512298584,9.299047946929932,12605200
2001-01-04,8.057720184326172,8.602160737321183,7.796388718888567,8.580383115201384,15112600
2001-01-05,8.079495429992676,8.406159665706666,8.014162582849877,8.035940198564145,11879000
2001-01-08,8.362607955932617,8.515051330129307,8.123054082194965,8.144831707080206,6178400
2001-01-09,8.319052696228027,8.493273695101912,8.297275071368793,8.362607945946499,6271600
2001-01-10,8.079495429992676,8.362604434278133,7.992384967135612,8.297271587135336,9000000
2001-01-11,8.101273536682129,8.275494472954863,8.057718302613946,8.166606387784405,9040400
2001-01-12,7.8181610107421875,8.101269905281598,7.731050581653138,8.101269905281598,7898800
2001-01-16,8.166607856750488,8.210163098653158,7.774610679626465,7.774610679626465,6229000
2001-01-17,8.406161308288574,8.449716548227892,8.188385108591978,8.449716548227892,6656200
2001-01-18,8.449713706970215,8.580379382851198,8.362603256382894,8.362603256382894,3612600
2001-01-19,8.406161308288574,8.471494168197552,8.188385108591978,8.406161308288574,4504400
2001-01-22,8.71104907989502,8.71104907989502,8.53682809829712,8.623938589096069,4489600
2001-01-23,8.362607955932617,8.711049954096477,8.297275081276894,8.623939454555511,7988400
2001-01-24,8.362607955932617,8.471496080358824,8.297275081276894,8.297275081276894,3300200
2001-01-25,8.231939315795898,8.340827401983676,7.687498884857017,8.340827401983676,14649200
2001-01-26,8.340829849243164,8.362607472870431,8.231941731106831,8.275496978361364,3131600
2001-01-29,8.411389350891113,8.491531512972445,8.251106355929144,8.2754971886755,4858600
2001-01-30,8.345187187194824,8.554251881101633,8.313827350188712,8.554251881101633,3781000
2001-01-31,8.55424976348877,8.634391918554261,8.366091452631323,8.397451281874279,3599600
2001-02-01,8.676201820373535,8.777250274580574,8.543794211502325,8.571669532559426,5476000
2001-02-02,8.575160026550293,8.794678250287909,8.536831184072081,8.728474067262054,2647400
2001-02-05,8.362607955932617,8.62045495482183,8.362607955932617,8.543797954481914,4935200
2001-02-06,8.484560012817383,8.571670483863556,8.355636223244979,8.369574217620439,4876400
2001-02-07,8.749377250671387,8.766799081681144,8.519405625421264,8.554249287440781,4173200
2001-02-08,8.76331615447998,8.829520320472895,8.707565487728168,8.749378820092213,3108000
2001-02-09,8.745890617370605,8.780734935487638,8.641357663019509,8.711046299253573,3206000
2001-02-12,8.655294418334961,8.780733679777494,8.575152963346673,8.74937386441686,2862800
2001-02-13,8.359123229980469,8.606517387573906,8.275497232436313,8.589094889376987,6395400
2001-02-14,8.209288597106934,8.376541165697558,8.188382275258101,8.359118676990208,4603800
