,Close,High,Low,Open,Volume
2001-01-02,7.791841983795166,7.900666592507389,7.7483121403102775,7.8571367490225,5743200
2001-01-03,9.228326797485352,9.228326797485352,7.7700770441091285,7.7700770441091285,19596000
2001-01-04,9.337148666381836,9.663622395975606,8.901850360256809,8.988910021481814,30658800
2001-01-05,9.021562576293945,9.250094318274854,8.869208081640007,9.239211854371002,11739200
2001-01-08,8.59714412689209,9.021560102776636,8.423024752170225,9.021560102776636,11604400
2001-01-09,8.444788932800293,8.684203052029167,8.270669573361111,8.586260912344628,8467600
2001-01-10,8.77126407623291,8.793028999498997,8.205376071314658,8.205376071314658,10192800
2001-01-11,8.695080757141113,8.890964929392101,8.564491308973787,8.749493027210832,9900400
2001-01-12,8.77126407623291,8.80391146113204,8.662439459902478,8.695086844801608,6054800
2001-01-16,8.61890983581543,8.662439683471062,8.368613211795537,8.575379988159796,11900400
2001-01-17,8.385420799255371,8.614114093780517,8.374530642373221,8.614114093780517,7836400
2001-01-18,8.03693962097168,8.374534645700843,8.026049458883643,8.374534645700843,13853200
2001-01-19,7.732016086578369,8.015160337636168,7.623114451556138,8.015160337636168,17919200
2001-01-22,8.004268646240234,8.200291551862444,7.884476870582217,7.949817839122954,11980400
2001-01-23,8.341861724853516,8.341861724853516,7.97159632192268,8.080497911019984,6577600
2001-01-24,8.243852615356445,8.363644397085535,8.134950995602727,8.363644397085535,6853600
2001-01-25,8.439872741699219,8.614115275721396,8.124058148784023,8.276520366053427,6620800
2001-01-26,8.505213737487793,8.59233500496526,8.34186136096754,8.59233500496526,7066800
2001-01-29,8.677275657653809,8.720836279092515,8.569245502596871,8.588412282379075,4626000
2001-01-30,8.848038673400879,8.8776602598913,8.584932650028083,8.79925095998459,9050800
2001-01-31,9.31326675415039,9.412584979256255,8.949099707201306,8.964781567201323,18794800
2001-02-01,9.496219635009766,9.57985598506078,9.069325224903077,9.313265077730506,16895600
2001-02-02,9.381221771240234,9.55546437422413,9.356827913171733,9.513645857047571,15373200
2001-02-05,9.252284049987793,9.349860169064272,9.14773873037101,9.34811803509993,14122000
2001-02-06,9.10940170288086,9.346371713690454,9.104174638275046,9.2522805626897,11584400
2001-02-07,9.093719482421875,9.191295560836894,9.025764986520363,9.06584069782939,9973600
2001-02-08,8.712127685546875,9.12159742089454,8.637203334276565,9.112885426145512,11544000
2001-02-09,9.323721885681152,9.513646359552604,9.104176486785613,9.104176486785613,22994000
2001-02-12,9.409097671508789,9.417809666045894,9.105915342966506,9.147733847300213,21378400
2001-02-13,9.801145553588867,9.844706200493706,9.250539003299005,9.409099731445313,24401200
2001-02-14,9.829025268554688,10.106071035600708,9.77152555484925,9.801146478492067,22645200
2001-02-15,9.912659645080566,10.104326869809874,9.78023558508731,10.036371709559457,18168000
2001-02-16,9.844706535339355,9.945767558643654,9.653039948312042,9.844706535339355,21668000
2001-02-20,10.15833854675293,10.353489978502086,9.879550787111278,9.88826277997212,18081200
2001-02-21,9.463113784790039,10.093871673337816,9.454401124940915,10.0363713088102,14834800
2001-02-22,9.433491706848145,9.496219132235982,9.260991951714182,9.487507137528246,9111600
2001-02-23,9.51016616821289,9.599029646054161,9.23834733741548,9.433498960594516,14015200
2001-02-26,10.264631271362305,10.376146426100957,9.879555294942037,9.931827940640435,23458000
2001-02-27,10.018945693969727,10.26288550717417,9.961445338765422,10.149627594325853,19496400
2001-02-28,9.736674308776855,10.106068344928634,9.583340671915085,9.984098421622285,10567600
2001-03-01,9.585083961486816,9.825538906195444,9.269705319447917,9.79766012019174,10561200
2001-03-02,9.949250221252441,10.001523522633187,9.349856035394378,9.443947180260555,9834800
2001-03-05,9.957967758178711,10.184483071261317,9.896982431594534,9.94925509389314,12197200
2001-03-06,10.26288890838623,10.374404060631361,10.0450856689441,10.071221658867513,11756400
2001-03-07,10.853569984436035,10.890160765082875,10.428417682770295,10.437130343128493,19706800
2001-03-08,10.787353515625,11.25606561729477,10.783868585744484,10.84659599422897,26226400
2001-03-09,10.884933471679688,10.968569824834544,10.454554114596997,10.743796751846874,14356000
